"key","budget__value"
"drn:roo:supportable:xx:44c1f96e-ac78-42e4-a81d-6f210ca65323","19.277786346465746"
"drn:roo:supportable:xx:f0c680cc-3a97-40cb-a4c1-d843f6cd8c70","27.413266681988716"
"drn:roo:supportable:xx:c68476d9-4a1a-401c-8fef-d8d1b1d12ae0","3188.559064351201"
"drn:roo:supportable:xx:11cab8e4-39fc-4c1a-ac7b-cc750cfd87a2","211.06008707947254"
"drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94","20609.340026826234"
"drn:roo:supportable:xx:c3bc8e1b-14f8-49a2-ab31-6701b215af2f","0.9643676038919295"
"drn:roo:supportable:xx:e56955ef-6b4e-4a1f-b64c-8e7c9d266b69","655.6258021566185"
"drn:roo:supportable:xx:903c1092-2588-4851-8605-5d7d881b33d6","54.08150744409554"
"drn:roo:supportable:xx:71d90d1f-2586-49de-b910-c7a9f13f6e5c","2822.4895008673984"
"drn:roo:supportable:xx:c054d8d6-afe4-4e3c-973b-2ba92aeca5ad","9.064867959459207"
"drn:roo:supportable:xx:705f02ee-ea3d-471b-b6d3-39ea64d36778","38.74752236154973"
"drn:roo:supportable:xx:22a1d836-eb3e-4225-8ad9-c31502a5fc07","2.294824709460407"
"drn:roo:supportable:xx:2575b686-c0df-443b-903c-f1d69feb78e5","6.442692167477702"
"drn:roo:supportable:xx:d45cbc48-f3a6-4e33-8052-003fa96ce710","46.43177737553924"
"drn:roo:supportable:xx:e06e2430-beed-40c1-849f-733bb1bcf614","153.31833435827272"
"drn:roo:supportable:xx:f5bf5ceb-e8f0-4c95-a956-b3ace2dc4134","14.255760235876238"
"drn:roo:supportable:xx:33efcde7-826f-4988-9318-7553f2e82c12","2976.788427855982"
"drn:roo:supportable:xx:1e1f6459-8ca1-44f9-818e-c6fc1c79c734","1520.9462991871778"
"drn:roo:supportable:xx:7a149453-0a33-4e26-a812-707bb2feee22","2620.2178271057705"
"drn:roo:supportable:xx:31e6f725-2146-4308-9fd6-74d8b7320bb2","536.5410757281408"
"drn:roo:supportable:xx:b35156c8-543d-4543-89bf-d19b419bfef8","0.6523100269615167"
"drn:roo:supportable:xx:d699860c-82d2-4c08-bdc0-a934eef48033","0.5020099282778783"
"drn:roo:supportable:xx:9c244950-6270-4a96-98b1-e1475ba85432","1855.2143081905285"
"drn:roo:supportable:xx:e71bd8a2-bb9e-48eb-a7a7-f810e1ca28fc","102.89257317604233"
"drn:roo:supportable:xx:5b957653-ff0b-4bc3-bad1-2b5eb43d94ec","250.3100834319701"
"drn:roo:supportable:xx:7535fdb7-fbca-401a-aaf5-a7b7b6029fdb","9.02957443564469"
"drn:roo:supportable:xx:e119ca1d-04ef-4a63-b3bc-143b67611d02","571.8017991875709"
"drn:roo:supportable:xx:ce6a406d-e894-496a-8907-4858214db91d","554.4718652924762"
"drn:roo:supportable:xx:729e8429-b1bd-4080-80c1-27d97d5df436","348.9436234854527"
"drn:roo:supportable:xx:12753f8c-cd28-48fc-852d-1da6ada7ea0e","2780.1074695646753"
"drn:roo:supportable:xx:5a2e7e83-45d7-4655-931c-39f67442829d","89.80537164003738"
"drn:roo:supportable:xx:91af7772-10ab-4d01-8ede-6f2bb6db7b0b","168.63532585893927"
"drn:roo:supportable:xx:9de80d62-1a36-4477-a422-9ef809e31f03","3.8265713451689436"
"drn:roo:supportable:xx:ef34846d-4da6-4cb2-83c1-891c438e172a","91.5753697603293"
"drn:roo:supportable:xx:53f82dca-3054-4855-93b0-09be3bb050e9","2.2510425361272155"
"drn:roo:supportable:xx:eb2e457a-de54-4c51-bc1d-45f79ecd4aa0","563.7151418759736"
"drn:roo:supportable:xx:ab2f1865-b712-4b97-bb3c-3b742f80b27b","15.309757005890404"
"drn:roo:supportable:xx:cde1addd-e918-421c-90f0-8136950472ab","34.696970669926145"
"drn:roo:supportable:xx:b6d70cb5-8e80-48b0-887c-f03fd77d30fb","24.416728433519893"
"drn:roo:supportable:xx:c67e1b16-1f64-4abe-8b19-f8209a97f94f","60.27652126985686"
"drn:roo:supportable:xx:26e5342e-472b-4bab-9479-0bf44186a9df","135.3364451566531"
"drn:roo:supportable:xx:762ebac9-c122-4bef-b374-cae4a58a9c20","39.77093420425376"
"drn:roo:supportable:xx:c618373c-9262-4979-b941-01f0ae77decf","132.4670195556323"
"drn:roo:supportable:xx:86590e81-2bfb-45c1-a08d-d2e5dd574f74","21.950282725358136"
"drn:roo:supportable:xx:17bdffc9-a4de-447a-a255-9858e7778df2","133.45989097459915"
"drn:roo:supportable:xx:4e007af3-e400-4400-a399-93ee81d3442c","28.121151596725667"
"drn:roo:supportable:xx:6f96ccbf-8ec2-4fe0-bd75-884f7c51d03d","341.03711901546956"
"drn:roo:supportable:xx:ef4efcd8-b09d-4437-ab96-4839ddf69df5","6.3051419379180516"
"drn:roo:supportable:xx:867835dd-8710-4743-b117-a6535d954874","9.299806811378431"
"drn:roo:supportable:xx:9db83244-6878-4e08-86d5-23970cd09f70","9.621666458828258"
"drn:roo:supportable:xx:f9cb217c-21e2-42cf-a18a-d941e2c7936d","1796.6575426615473"
"drn:roo:supportable:xx:5dccbd3c-7610-4cdf-90b9-749d2a9a0c38","94.96575144141934"
"drn:roo:supportable:xx:0f07d68b-7c2d-488f-bdbf-871cc8074de0","93.94057468457504"
"drn:roo:supportable:xx:132ae48e-1c52-4310-bb03-46590fd6d941","613.6176570868456"
"drn:roo:supportable:xx:6cc5a8d0-da3d-4213-b2fd-247b71cec56d","828.4533764938851"
"drn:roo:supportable:xx:68c2f5db-d804-4c3c-98cf-15889f6a767b","13.150618573391569"
"drn:roo:supportable:xx:0ba0d5b5-52d4-473d-b204-b993632d3881","119.64217581884657"
"drn:roo:supportable:xx:2ab1cdbe-480c-487a-a5de-4ac2e5ba20e9","34.21907527790222"
"drn:roo:supportable:xx:5fb29da9-0f35-4f37-b0d3-67ffb0492153","13.167202108583751"
"drn:roo:supportable:xx:4dc45078-1085-41a3-a1a6-640d63b7414b","33.45230652834152"
"drn:roo:supportable:xx:f486ac35-7bd1-492d-aa64-fc3d38b59fa7","13.650184402437844"
"drn:roo:supportable:xx:398a841a-4db7-40fa-9f1b-eb6d73800c53","17.30359443795396"
"drn:roo:supportable:xx:6ef7be44-a4db-44ca-8e90-a7f45acdcfaf","40.07894338060851"
"drn:roo:supportable:xx:c65671b8-b621-4800-87b3-1757e6eae974","8.149187884748471"
"drn:roo:supportable:xx:2ecec294-01ff-4c45-9d81-8e848e77c3d3","33.41677581943782"
"drn:roo:supportable:xx:91997b92-c7e9-4271-bbbf-3b825b4405a1","9.297196092935565"
"drn:roo:supportable:xx:b8cdb91c-c9e2-4dcb-939f-d999100b5b2e","584.5048388059904"
"drn:roo:supportable:xx:71e20d46-34f7-4ad4-990d-2163dd38a62f","46.57533863365052"
"drn:roo:supportable:xx:83090a34-445e-4e49-a246-ea2f2b157847","14.225628907990313"
"drn:roo:supportable:xx:b7f110fb-8e52-45f4-aa33-875f63541b49","277.52362783412605"
"drn:roo:supportable:xx:e3b5e65b-167a-408e-8e19-5f55781ff33d","39.50819330093964"
"drn:roo:supportable:xx:a935e29d-b3b1-491d-849f-e100d8351241","41.72617350079099"
"drn:roo:supportable:xx:c0563523-6b54-47d3-a023-a072d32c78c7","21.484718853719187"
"drn:roo:supportable:xx:9211e8e1-d3da-453d-9494-3499c198eee1","16.219103678107558"
"drn:roo:supportable:xx:b76fa624-5994-4b11-9607-ba99e483a585","29.903654216427526"
"drn:roo:supportable:xx:2a9147b4-b121-4825-9ae8-1709c9898ca3","160.90328492800654"
"drn:roo:supportable:xx:8d9f2248-be58-4c3e-83ab-739a11db0943","41.57904204881493"
"drn:roo:supportable:xx:a947518e-e4da-40cc-9fa1-5634a36db25f","6.152299029952701"
"drn:roo:supportable:xx:c32ec432-d68f-4b01-809f-248245db40c3","92.49901226728889"
"drn:roo:supportable:xx:38a8a5aa-09ce-42f8-a5af-d6ed9c54521a","60.71284424910391"
"drn:roo:supportable:xx:4e87d8b5-493c-4a2a-b3f0-1d8a731b498a","1588.4601204352766"
"drn:roo:supportable:xx:012c0903-94a7-43c1-815a-0f6cd93a7bd3","25.854236646377785"
"drn:roo:supportable:xx:a35dfdd2-4042-4815-bb90-6e8467a5f3aa","12.332174921911474"
"drn:roo:supportable:xx:20983389-5d84-43fa-adb2-6cb7e82d5451","136.28773348050277"
"drn:roo:supportable:xx:b94213d8-90e5-4396-bd54-8ba5b722f5ab","1.5824260457542465"
"drn:roo:supportable:xx:e063f857-ad69-4402-acfe-cc509c33e1e7","2.883292652982618"
"drn:roo:supportable:xx:c596341a-c3d4-4727-82ef-bf311473cb14","23.563120022607592"
"drn:roo:supportable:xx:4204e328-fc40-488e-9d69-0d28c0bbc039","11.529262136308944"
"drn:roo:supportable:xx:872c2c98-d68e-4343-846a-1e254b4d6252","0.48398277544023927"
"drn:roo:supportable:xx:d7959353-b4f3-4294-87d0-460715f29737","0.47166426780415804"
"drn:roo:supportable:xx:b472a24f-2b20-4abe-9ea7-a30b2b531e91","35.80012544119472"
"drn:roo:supportable:xx:63c16c76-dee2-459f-aca3-624508f66a91","6.822066725220168"
"drn:roo:supportable:xx:f6da5756-9dc6-4f67-9777-bccf6a6aa7b2","736.9959021230416"
"drn:roo:supportable:xx:658c4de1-f4a8-4992-ba56-dfcd6c392900","0.48635264846754467"
"drn:roo:supportable:xx:45d94768-20e6-4da4-a401-266a93d0683a","13.47057770940387"
"drn:roo:supportable:xx:cff2dbb5-b0ac-4ceb-a004-97b468ef4c33","13.941869190027319"
"drn:roo:supportable:xx:a76a8961-875f-4e98-9a5d-e2b28a410e79","6.837978543859663"
"drn:roo:supportable:xx:d47a7d15-9277-47bb-a36e-fcc277cb4250","0.9447756071485856"
"drn:roo:supportable:xx:6a2c9b5a-e9d4-469d-a105-e7595f56d793","17.22815357641366"
"drn:roo:supportable:xx:7d54730c-415b-4c7a-a3d9-773110dabf4e","0.47648201194681405"
"drn:roo:supportable:xx:b07e101f-d749-4339-b771-cf93b2bae3bc","14.213863753485214"
"drn:roo:supportable:xx:16afe11b-831b-4486-ad9b-79389f785119","1272.1359552944978"
"drn:roo:supportable:xx:f0305de7-7835-4c26-8d13-9f3cd130bf39","657.0351398542957"
"drn:roo:supportable:xx:f30813f0-310e-4b85-900b-5be2d195a919","6.810641642458421"
"drn:roo:supportable:xx:f877d4ba-5f3b-41e9-af03-75a7dc96d234","3.797754538166828"
"drn:roo:supportable:xx:28d6baec-0f75-4c26-a5f5-5c7b313d5c5e","6.811679521277426"
"drn:roo:supportable:xx:6d742188-41a5-49b7-b0f0-e28cb781eb99","60.0288487270455"
"drn:roo:supportable:xx:0df48ba7-865e-4f45-a27e-f1097d177f6e","0.48215770001539227"
"drn:roo:supportable:xx:342c5443-5056-4256-8b5b-975ee31e8437","7.144309358779992"
"drn:roo:supportable:xx:8889f0e9-d0eb-458e-918f-7f5b34697dd2","17.082823840096978"
"drn:roo:supportable:xx:05c1cda9-ceb1-4d1f-b777-14449dfcfb88","7.857475967443861"
"drn:roo:supportable:xx:17f7b7c3-f6b4-4f85-bdf3-075b1dfb4cc5","15.435843166279028"
"drn:roo:supportable:xx:440afbe3-7722-4718-9c2f-6da854c19cc9","17.020959558507684"
"drn:roo:supportable:xx:674f7fcd-af0c-49c3-91f9-1de7543b2df7","14.631313956416534"
"drn:roo:supportable:xx:cec0a14c-c240-4b89-a7d0-44340788e217","31.863997068898698"
"drn:roo:supportable:xx:2569c1bc-794a-4227-821d-8b96cc75a735","7.575499036951896"
"drn:roo:supportable:xx:c38cb728-f331-418d-a2c1-d227d36897a7","6.864152340539704"
"drn:roo:supportable:xx:19870881-e769-4f19-98f4-24f5ff129d30","64.02992157462904"
"drn:roo:supportable:xx:8a6b0df0-39bf-40b5-bb8c-193f5b93315f","95.892775041405"
"drn:roo:supportable:xx:8d5af30a-a850-4562-b0e9-8ccbf2a1500e","0.8252077555123378"
"drn:roo:supportable:xx:c3521cef-6e89-4aaf-a3c0-2fbdc6de4eab","421.1993207698265"
"drn:roo:supportable:xx:ff45f5fb-d087-44e9-8346-319821c18796","7.509318680575234"
"drn:roo:supportable:xx:18b05205-5c5d-479f-aa22-fddae68653f3","14.024557260862593"
"drn:roo:supportable:xx:8ac16638-ca5d-47b1-bf2e-1394d408f131","17.19090782791818"
"drn:roo:supportable:xx:aa6cbc02-e154-40e6-bf0b-70f3e8ef6f6e","60.021120055533345"
"drn:roo:supportable:xx:f64a2aff-357b-4acf-b6c7-b4d8d149fc44","29.841367884059764"
"drn:roo:supportable:xx:bd74c7e8-786d-46a4-b80f-8fefd4f40c47","2.314334279527202"
"drn:roo:supportable:xx:e5f84afc-2007-4333-8c31-6d5fdb00470b","4.323602404424491"
"drn:roo:supportable:xx:865af903-9a19-457c-a0d4-e608e4668fad","6.829358599811712"
"drn:roo:supportable:xx:d29e437b-af86-4d97-a0c7-bd8b163278de","2.0040398831420134"
"drn:roo:supportable:xx:c9398649-c87a-41a2-941c-bc52c5938d27","0.48673250192101136"
"drn:roo:supportable:xx:9dbc4767-c8ae-44b1-b73a-5f494e7ca1d4","4.9217634463018385"
"drn:roo:supportable:xx:680573e1-fec1-4534-9423-9a27da514378","0.4866150261977964"
"drn:roo:supportable:xx:d5216fb2-5038-4144-8cbd-3279e56f4024","478.2113282617595"
"drn:roo:supportable:xx:7cb65d97-533e-4884-a920-08af188b40b1","8.262165358890343"
"drn:roo:supportable:xx:df2593a9-ab95-4315-a532-b25a12898a66","60.27802582693903"
"drn:roo:supportable:xx:e4bed8fa-8bbe-4cf8-b9a7-fbee266ec816","25.470709110055168"
"drn:roo:supportable:xx:3f98a6e7-a17d-486f-8ec9-67cacb038fb5","7.205032660951872"
"drn:roo:supportable:xx:aee9d96f-7149-4ac4-855a-de477999ddc9","0.490031032472416"
"drn:roo:supportable:xx:8492aee7-798c-4d07-904b-950ab4f01aa2","0.4934523401336719"
"drn:roo:supportable:xx:3600b678-cf55-490a-b577-85b3c1bd87c3","1.0314100623718332"
"drn:roo:supportable:xx:11e447a3-ccd0-4be4-8c8b-57f26ca18602","0.4805539695739185"
"drn:roo:supportable:xx:28acf419-37ad-464f-9589-b9b73b7df420","29.83945033504824"
"drn:roo:supportable:xx:1be6a6f2-ee7c-4b98-ad72-7fe2ad758429","0.5506999426077073"
"drn:roo:supportable:xx:e5eaee92-3659-4b96-aab7-cbc4e69aee5e","0.5294577951873407"
"drn:roo:supportable:xx:d22b0838-d3db-46a2-96fe-1f305e3d8779","0.48715417217380264"
"drn:roo:supportable:xx:e42b6813-1e3e-4059-a2f8-b861f4f9f872","0.47047333818335346"
"drn:roo:supportable:xx:5ce833de-37d6-48c4-ace5-218b31fd93e4","0.4806807345262314"
"drn:roo:supportable:xx:7aa1b88e-5481-4d63-8e4d-2d21d86e8396","14.296913406733893"
"drn:roo:supportable:xx:a7330b2e-4072-4307-927c-62ca2b44e5c7","0.48930071076205195"
"drn:roo:supportable:xx:729b38e7-3dba-48fb-be1e-cecbe53ce2d0","64.76049485956733"
"drn:roo:supportable:xx:6852e2f4-fa84-429f-8cc4-e591129bfbd7","0.03326575543289323"
"drn:roo:supportable:xx:ea4528f7-5f07-4f5a-9de1-db6f7fc83af2","69.91881433903963"
"drn:roo:supportable:xx:a332d092-14c9-4da0-a709-39579de39956","0.023809257206153234"
"drn:roo:supportable:xx:041b99ee-e870-4085-bdff-bd8518c351c7","15.619621087597745"
"drn:roo:supportable:xx:38a8fe2d-5bb8-4e79-9bcc-6e0c5b8babe8","1312.1478808883985"
"drn:roo:supportable:xx:6794b3e2-3f56-414d-bf5d-e45caa86d622","0.01167798935929909"
"drn:roo:supportable:xx:bafb7596-3961-45e1-b5e4-3268586e18a9","0.7196541247831476"
"drn:roo:supportable:xx:acec0061-46f6-4f57-aa79-a27f1da14139","18.268193605063246"
"drn:roo:supportable:xx:3058de29-1043-43df-a938-9a0c38ab23d1","13.883211149797319"
"drn:roo:supportable:xx:c3752034-c10d-428b-8457-78164b800d42","2015.2719724960625"
"drn:roo:supportable:xx:5e8089b8-80ee-44e4-a29d-0c16888b4e9a","4.916437399700442"
"drn:roo:supportable:xx:ea6d1602-f28e-4863-93ae-6f9cdc4986b5","309.2888413770693"
"drn:roo:supportable:xx:2b48138c-3857-4a11-8f30-5ef8143443c3","3.1308003511853713"
"drn:roo:supportable:xx:d444edce-d3d6-4dc0-9abf-8ae5d09fc3a1","300.54602369782873"
"drn:roo:supportable:xx:5c3af63c-9f4d-4961-9748-651df13a7214","0.4311807662618463"
"drn:roo:supportable:xx:2f8fcfcd-1326-40bf-9e4b-2e95566bc8b9","3.141730308076717"
"drn:roo:supportable:xx:42011e3c-d63a-4c90-afbf-d86c491eb117","832.7565428763628"
"drn:roo:supportable:xx:4b5f74ce-17cd-41ab-8b97-531fdfa84869","9.093618848535812"
"drn:roo:supportable:xx:c060f758-7379-4f13-b262-2a80a57fab6b","1394.8884690513541"
"drn:roo:supportable:xx:bc73f89a-c97d-4dca-a26e-631cdba27dcf","1465.8066993020475"
"drn:roo:supportable:xx:6f774931-bc77-4f9d-8818-69978d491a20","19.60255395209242"
"drn:roo:supportable:xx:a6e4246a-0ce8-4541-b563-89c31b88a27d","0.16834514936897138"
"drn:roo:supportable:xx:5a42095e-91cc-40f8-9555-bfb88784316b","2312.532726285648"
"drn:roo:supportable:xx:5c63867e-ccbc-479a-82c3-a0bd2704bee1","281.2578328653307"
"drn:roo:supportable:xx:55b5c60b-9b85-4b82-8626-2ba71df16c79","67.36136869955465"
"drn:roo:supportable:xx:5ed2c6b1-1b5c-4af0-80d2-027e4bf38568","30.591190095445373"
"drn:roo:supportable:xx:d0d25f8e-bec4-421c-9491-f7fdfe9fac41","1088.3223804433096"
"drn:roo:supportable:xx:f531f93e-8e9f-4152-86f7-fe66db186294","1.908094822955946"
"drn:roo:supportable:xx:4a32f3ac-f41f-438f-b889-4562ccdc6e66","3.0112853790233203"
"drn:roo:supportable:xx:91beaaa4-a8f5-4c56-89bf-60edac482547","173.62546585231166"
"drn:roo:supportable:xx:b171e32a-f795-4794-b72d-dc372f8f843a","51.137275098673555"
"drn:roo:supportable:xx:749be4a5-f98b-44e8-97d8-3330f2ed9d68","49.520679501467384"
"drn:roo:supportable:xx:255cf450-c59d-4cfd-8c11-a990afa94e72","194.63039235298595"
"drn:roo:supportable:xx:de979e3e-e417-400d-b243-d3378e4ab17e","23.746352594794608"
"drn:roo:supportable:xx:27b78dcd-a92e-4826-b665-595b65e1318f","9.54315667382025"
"drn:roo:supportable:xx:521b48a5-b767-4716-8188-2d904016953b","59.29982515593386"
"drn:roo:supportable:xx:9b0098e9-b4d8-4941-852e-e75b60f48ef1","0.20441355324190455"
